1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	1	2	2	0	1	1	0	0	1	0	1	1	0	2	2	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	2	2	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0	0.6787	0.3712
1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	2	2	2	2	1	0	1	0	1	0	0	1	0	1	2	2	0	1	1	0	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	2	2	2	2	2	2	0	0.0647	1.394
1	0	2	2	0	1	0	1	0	1	0	1	1	0	1	0	2	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	2	2	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	2	2	1	0	1	0	2	2	0	-0.7028	1.5401
1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	2	2	1	0	0	1	0	1	1	0	0	1	0	1	2	2	1	0	1	0	1	0	0	1	0	1	1	0	2	2	2	2	0	1	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	-0.1656	-0.3593
0	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	-1.8541	-0.5054
1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	2	2	1	0	1	0	2	2	1	0	0	1	0	1	0	1	2	2	2	2	1	0	1	0	1	0	0	1	1	0	2	2	2	2	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0.5252	-1.5281
1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	2	2	0	1	0	1	0	1	2	2	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	-0.3958	0.5173
1	0	2	2	1	0	0	1	0	1	0	1	0	1	1	0	2	2	1	0	0	1	2	2	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	0	-0.0888	1.2479
1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	2	2	2	2	0	1	0	1	0	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	2	2	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0.7555	-0.0671
1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	2	2	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	2	2	1	0	0	0.4484	0.2251
1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	2	2	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0.6019	1.5401
1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	2	2	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	0	1	1	0.0647	-0.5054
1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	2	2	2	2	2	2	1	-0.0888	0.2251
1	0	1	0	1	0	0	1	2	2	1	0	0	1	0	1	0	1	1	0	0	1	0	1	2	2	1	0	0	1	2	2	0	1	2	2	0	1	2	2	0	1	1	0	0	1	0	1	2	2	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	2	2	2	2	2	2	1	1.4462	-1.5281
1	0	0	1	1	0	0	1	2	2	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	2	2	1	0	0	1	1	0	1	0	0	1.1392	-0.5054
1	0	1	0	1	0	2	2	2	2	2	2	1	0	1	0	0	1	1	0	0	1	0	1	2	2	0	1	0	1	2	2	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	2	2	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	2	2	2	2	2	2	1	-1.5471	-0.2132
1	0	2	2	1	0	1	0	0	1	1	0	0	1	1	0	2	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	2	2	2	2	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	2	2	2	2	1	0	1	0	1	0	0	1	0	1	2	2	0	-0.6261	1.5401
1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	-0.3191	-0.6515
1	0	1	0	1	0	0	1	2	2	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	2	2	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	2	2	1	0	1	0	1	0	1	0	0	-3.4659	-0.3593
1	0	1	0	1	0	1	0	0	1	2	2	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	2	2	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	2	2	2	2	2	2	2	2	0	-0.3958	0.079
1	0	0	1	1	0	0	1	2	2	0	1	0	1	1	0	2	2	1	0	1	0	2	2	0	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	0	1	2	2	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	2	2	1	0	1	0	1	0	0	-0.2423	1.1018
1	0	1	0	1	0	2	2	2	2	2	2	0	1	1	0	2	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	1	2	2	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	2	2	2	2	2	2	2	2	2	2	0	0.1414	-0.0671
1	0	1	0	1	0	0	1	2	2	0	1	0	1	1	0	2	2	2	2	0	1	0	1	0	1	1	0	0	1	0	1	2	2	0	1	0	1	0	1	0	1	0	1	1	0	2	2	2	2	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	1	0	2	2	2	2	2	2	2	2	0	0.909	1.1018
1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	0	2	2	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0	1	2	2	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	2	2	2	2	2	2	0	-0.2423	0.5173
1	0	2	2	0	1	1	0	2	2	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	2	2	2	2	2	2	0	0.8322	1.1018
1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	1	2	2	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0.6019	-1.6743
1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	2	2	1	0	1	0	0	1	2	2	1	0	0	1	0	1	2	2	2	2	0	1	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	1.4462	-1.6743
1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	2	2	2	2	2	2	0	0.3717	1.1018
1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	1	2	2	0	1	2	2	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	1	0	2	2	2	2	2	2	0	-0.4726	-0.5054
0	1	2	2	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0	1	2	2	1	0	0	1	0	1	0	1	2	2	2	2	2	2	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0.4484	1.394
1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	0	1	2	2	0	1	0	1	2	2	2	2	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	2	2	2	2	2	2	0	0.0647	0.9557
0	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	2	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	0	1	2	2	0	1	0	1	0	1	1	0	0	1	2	2	2	2	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	1.5997	0.2251
1	0	0	1	1	0	2	2	2	2	2	2	2	2	1	0	0	1	2	2	0	1	1	0	0	1	0	1	0	1	2	2	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	2	2	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	2	2	2	2	2	2	0	0.4484	0.5173
0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	2	2	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	2	2	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	2	2	2	2	2	2	0	-1.0098	-0.3593
1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0	2	2	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	2	2	2	2	2	2	2	2	0	-0.3958	2.1245
1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	2	2	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	1	2	2	2	2	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0.0647	-0.5054
1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	2	2	1	0	1	0	0	1	1	1.1392	-0.2132
1	0	2	2	1	0	0	1	2	2	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	2	2	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	-0.5493	1.6862
0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	2	2	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	1	1	0	2	2	2	2	2	2	1	-2.9286	-1.5281
0	1	0	1	1	0	2	2	2	2	2	2	1	0	1	0	2	2	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	2	2	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	2	2	1	0	1	0	0	1	0	1	1	0.6019	-0.5054
1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	2	2	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	2	2	0	1	0	1	0	1	0	0.6019	0.9557
1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	2	2	1	0	0	1	2	2	2	2	0	1	0	1	0	1	2	2	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	-1.0866	-1.0898
0	1	1	0	0	1	2	2	2	2	2	2	1	0	0	1	0	1	0	1	1	0	0	1	2	2	1	0	0	1	2	2	2	2	0	1	2	2	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	2	2	2	2	2	2	2	2	1	0.9857	-0.3593
1	0	1	0	1	0	0	1	2	2	2	2	2	2	1	0	0	1	1	0	1	0	0	1	2	2	1	0	0	1	0	1	2	2	0	1	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	2	2	1	0	1	0	1	0	1	1.216	-0.0671
1	0	2	2	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	2	2	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	-0.0121	0.6635
1	0	2	2	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	2	2	2	2	0	1	0	1	0	1	2	2	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0.5252	-2.2587
1	0	1	0	0	1	2	2	2	2	2	2	2	2	0	1	0	1	1	0	1	0	0	1	2	2	1	0	1	0	2	2	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	2	2	1	0	1	0	1	0	1	0	2	2	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	2	2	2	2	2	2	2	2	1	1.2927	0.8096
1	0	1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	2	2	2	2	2	2	0	0.8322	0.8096
1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	-0.7028	-0.5054
0	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	2	2	0	1	0	1	1	0	0	1	0	1	2	2	1	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	2	2	2	2	2	2	0	0.2182	-1.0898
1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	0	1	2	2	0	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	2	2	1	0	1	0	1	0	1	0	2	2	2	2	2	2	0	0.5252	0.079
1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	2	2	2	2	2	2	2	2	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0.0647	0.5173
0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	2	2	2	2	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	2	2	1	-1.9309	-0.9437
1	0	2	2	1	0	0	1	2	2	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	2	2	1	0	1	0	0	1	0	1	1	0	1	0	2	2	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0.2182	1.5401
1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	-0.1656	-1.9665
1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	2	2	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0.5252	-0.5054
0	1	1	0	1	0	0	1	0	1	1	0	0	1	1	0	2	2	0	1	0	1	1	0	0	1	0	1	1	0	0	1	2	2	2	2	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0	2	2	0	1	1	0	1	0	1	0	1	0	0	1	1	1.7532	-1.0898
0	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	2	2	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	-3.2357	-0.7976
1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	2	2	2	2	2	2	0	-0.4726	-0.0671
